HR,Name,DM,SAO,B-V,Vmag,x,y,z,RAh,RAm,RAs,DEsn,DEd,DEm,DEs,SpType,pmRA,pmDE
183,Xi  Phe,3980,232152,0.2,5.7,0.5427701069944235,-0.833901876910461,-0.100041344645463,0,41,46.4,-,56,30,6,ApSrEuCr,0.085,0.044
184,20Pi  Cas,4058,36602,0.18,4.94,0.6694582399733091,0.7316479050293911,-0.12851851227719033,0,43,28.1,+,47,1,29,A5V,-0.02,-0.034
185,Lam1Scl,4065,192690,-0.03,6.06,0.7694459514350779,-0.6220136759324796,-0.14509277987940009,0,42,42.9,-,38,27,48,A0V,0.003,-0.005
186,,4088,248238,1.32,5.98,0.487444030754828,-0.8683070514740817,-0.091875901311893,0,42,41.8,-,60,15,45,K5III,0.255,-0.045
187,Rho Tuc,4089,248237,0.5,5.39,0.4080908026152269,-0.9097299231584429,-0.0765072789412454,0,42,28.4,-,65,28,5,F6V,0.053,0.042
188,16Bet Cet,4128,147420,1.02,2.04,0.9339766680225549,-0.30879566510856776,-0.17981329427949302,0,43,35.4,-,17,59,12,G9.5IIICH-1,0.234,0.033
189,,4142,36617,-0.12,5.67,0.6583173992547526,0.7415564046195713,-0.12927606354678833,0,44,26.4,+,47,51,51,B5V,-0.026,0.015
190,,4145,147422,1.1,6.02,0.9602674606906874,-0.2081108586285566,-0.18594696679307324,0,43,50.2,-,12,0,42,K2III-IV,0.007,-0.204
191,Eta Phe,4150,232162,0.0,4.36,0.5282490878682008,-0.8430448185412174,-0.10113523173068718,0,43,21.2,-,57,27,47,A0IV,-0.006,0.011
192,21    Cas,4161,4216,0.05,5.66,0.2538990620056976,0.9658718493240208,-0.051252677940015076,0,45,39.0,+,74,59,17,A2IV,-0.018,-0.026
193,22Omi Cas,4180,36620,-0.07,4.54,0.6528022323009158,0.7464575476151651,-0.12903633252419552,0,44,43.5,+,48,17,4,B5IIIe,0.019,-0.008
194,17Phi1Cet,4188,147423,1.01,4.76,0.9646904663657915,-0.18411337188457486,-0.18834694156328646,0,44,11.4,-,10,36,34,K0III,-0.009,-0.113
195,Lam2Scl,4211,192703,1.16,5.9,0.7689323315582595,-0.6214440932006126,-0.15016760140072627,0,44,12.1,-,38,25,18,K1III,0.244,0.113
196,,4222,21677,0.04,5.42,0.5593032427633942,0.8213649684175748,-0.11197978072289648,0,45,17.2,+,55,13,18,A2V s,-0.025,0.002
197,,4247,166528,0.33,5.24,0.9095336971935565,-0.3747054837968067,-0.17984508356366366,0,44,44.4,-,22,0,22,F1III-IV,-0.066,0.083
198,,4293,215221,0.28,5.94,0.7210944591511499,-0.6778603244547343,-0.14327652114576536,0,44,57.1,-,42,40,36,F0V,-0.086,-0.102
199,,4294,248243,0.44,6.07,0.4530905416497148,-0.8869929235474739,-0.08917687281057284,0,44,32.3,-,62,29,52,F5III-IV,0.143,-0.005
200,,4295,11380,0.42,6.33,0.3457776994807283,0.9355981742734768,-0.07137113448693391,0,46,39.0,+,69,19,30,F3V,0.196,0.001
201,,4301,128935,1.62,6.15,0.9772435825441417,-0.08070632855489854,-0.19616694142357444,0,45,24.1,-,4,37,45,M0III,0.028,0.033
202,,4304,232168,0.53,6.15,0.5804308542874212,-0.8060832433157973,-0.11545487532650826,0,45,0.0,-,53,42,54,F7III,0.23,0.0
203,18    Cet,4307,147432,0.61,6.15,0.9557056112975203,-0.2229240250073729,-0.19217612653226535,0,45,28.7,-,12,52,51,G0V,-0.034,-0.201
204,,4321,21689,0.0,6.52,0.5576519052663177,0.8221964764979299,-0.11409341167322014,0,46,15.1,+,55,18,19,A2III,0.015,-0.012
205,,4335,36640,-0.07,6.05,0.6944734452346426,0.7053940665829617,-0.14186558671319152,0,46,10.9,+,44,51,41,B9.5IIIpHgMnCr,0.028,-0.009
206,,4338,147436,0.31,6.47,0.9401923446728241,-0.2827460587451188,-0.18998163406687357,0,45,41.7,-,16,25,27,F1IVn,0.014,-0.005
207,,4362,21693,1.09,6.39,0.4959382489565421,0.8622878778952675,-0.10249326249463911,0,46,42.4,+,59,34,28,G0Ib,-0.008,-0.001
208,23    Cas,4382,4226,-0.08,5.41,0.2557318856941311,0.9652335258833084,-0.05408736590185005,0,47,46.1,+,74,50,51,B8III,0.015,-0.009
209,,4391,215232,0.64,5.8,0.6615163166749051,-0.7378862527640104,-0.13386575646801388,0,45,45.6,-,47,33,6,G1V,0.184,0.086
210,,4398,166555,0.98,5.5,0.9050303181759801,-0.3830372527435787,-0.1849394122217757,0,46,11.8,-,22,31,19,G3V,0.201,-0.006
211,57    Psc,4408,92072,1.65,5.38,0.9439331046792984,0.2668272322896109,-0.19440556061791778,0,46,33.0,+,15,28,32,M4IIIa,-0.027,-0.044
212,,4440,4229,1.01,5.87,0.29124294446522125,0.9546309543537911,-0.0621070711658348,0,48,9.1,+,72,40,30,K0IV,0.13,0.024
213,58    Psc,4482,92080,0.97,5.5,0.9577219093023035,0.20746590306446294,-0.19931543720444062,0,47,1.5,+,11,58,26,G8II,0.058,-0.036
214,59    Psc,4490,92082,0.27,6.13,0.9222478195504079,0.33510443800784795,-0.19277960203808547,0,47,13.6,+,19,34,44,F0Vn,0.104,0.011
215,34Zet And,4502,74267,1.12,4.06,0.8922605554026761,0.4109928955767529,-0.1869650797821457,0,47,20.3,+,24,16,2,K1IIe,-0.1,-0.083
216,60    Psc,4526,109461,0.94,5.99,0.9719290608426182,0.11737851640676342,-0.20390238982349673,0,47,23.6,+,6,44,27,G8III,0.014,-0.015
217,61    Psc,4568,74280,0.5,6.54,0.9137092016955319,0.3571501173386748,-0.19385378103582201,0,47,54.8,+,20,55,31,F8V,0.157,0.006
218,,4585,147451,1.3,5.7,0.9301886304622516,-0.3100358151227958,-0.19653728679287347,0,47,43.3,-,18,3,41,K3III,0.043,0.031
219,24Eta Cas,4614,21732,0.57,3.44,0.5204653754725374,0.8463403908696581,-0.11324193444490896,0,49,6.0,+,57,48,57,F9V+dM0,1.1,-0.529
220,,4622,166585,-0.06,5.57,0.9086712456921928,-0.3701115982622709,-0.19322000953303442,0,48,1.1,-,21,43,21,B9V,0.028,-0.011
221,62    Psc,4627,109470,1.1,5.93,0.9699574410731892,0.12706460860135046,-0.20745396536999822,0,48,17.4,+,7,18,0,G8III,0.111,0.004
222,,4628,109471,0.88,5.75,0.9736486901885826,0.09203266346439985,-0.20865813415658185,0,48,23.0,+,5,16,50,K2V,0.758,-1.146
223,25Nu  Cas,4636,21729,-0.11,4.89,0.6155071465435262,0.7767980252054524,-0.13317575076099863,0,48,50.1,+,50,58,6,B9III,0.035,-0.006
224,63Del Psc,4656,109474,1.5,4.43,0.9689701421763571,0.13199688610611685,-0.20898250077223973,0,48,41.0,+,7,35,6,K4IIIb,0.085,-0.052
225,64    Psc,4676,92099,0.51,5.07,0.9348458655637634,0.2913793801389323,-0.20288239072967823,0,48,58.7,+,16,56,26,F8V,-0.003,-0.204
226,35Nu  And,4727,36699,-0.15,4.53,0.736069997213772,0.6570975444171742,-0.1625539182014309,0,49,48.8,+,41,4,44,B5V+F8V,0.023,-0.019
227,,4730,147464,1.3,5.59,0.9495995197338643,-0.23448706397281538,-0.20803021162952076,0,49,25.6,-,13,33,41,K5III,0.105,-0.104
228,,4732,166602,0.95,5.9,0.8916001629744832,-0.4089101243824176,-0.19452932828093317,0,49,13.9,-,24,8,11,K2III,0.078,-0.051
229,,4737,215245,0.9,6.27,0.6702655147153048,-0.7277461575802083,-0.145360482630838,0,48,56.7,-,46,41,52,G8III,-0.008,0.017
230,65    Psc,4757,74295,0.36,7.0,0.8644206493920373,0.4650094452822589,-0.1911626446326124,0,49,52.8,+,27,42,39,F4III,0.084,-0.01
231,65    Psc,4758,74296,0.42,7.1,0.8644194907526708,0.4650008610939103,-0.19118876323888712,0,49,53.2,+,27,42,37,F5III,0.091,-0.009
232,,4772,166608,0.13,6.28,0.8966420682162478,-0.39653378459740696,-0.1969618216247681,0,49,33.4,-,23,21,42,A3V,-0.008,0.0
233,,4775,11424,0.49,5.39,0.42388523695797403,0.9006792822147893,-0.09538415213301461,0,50,43.6,+,64,14,51,G0III-IV+B9.5V,0.03,-0.012
234,,4778,36702,0.01,6.15,0.6901144725213391,0.7071342058580181,-0.15395853247593685,0,50,18.3,+,45,0,8,A0pCr,0.065,0.006
235,19Phi2Cet,4813,147470,0.5,5.19,0.9593785472868316,-0.1847137600011226,-0.21324546858504762,0,50,7.6,-,10,38,40,F7IV-V,-0.226,-0.229
236,Lam Hyi,4815,255710,1.37,5.07,0.2542871837010142,-0.9655786395816134,-0.05473498871039853,0,48,35.4,-,74,55,24,K5III,0.13,-0.033
237,,4817,11430,1.88,6.07,0.46068655778155027,0.8813515583032777,-0.10482044722176294,0,51,16.4,+,61,48,21,K2Ib-IICN-2,-0.002,0.006
238,,4818,21767,0.28,6.39,0.6070835072170394,0.7826956721647639,-0.13724831525234568,0,50,57.4,+,51,30,29,F2IV,0.135,-0.003
239,,4849,215254,0.29,6.48,0.7093713942391372,-0.6870205797547562,-0.15746411663823978,0,50,3.7,-,43,23,41,A9-F0III,0.011,0.016
240,,4853,143,0.09,5.62,0.10648091153806247,0.9939747797394017,-0.025999090753929525,0,54,53.1,+,83,42,26,A4V,0.062,-0.022
241,,4881,21775,-0.18,6.21,0.605879045817231,0.7833801711427556,-0.1386581742990605,0,51,33.7,+,51,34,16,B9.5V,-0.01,-0.019
242,Rho Phe,4919,232203,0.36,5.22,0.6141648761488523,-0.777002542809373,-0.13808893283979515,0,50,41.2,-,50,59,13,F2III,0.067,0.039
243,,4928,109507,1.07,6.37,0.9733466035366756,0.05904503297072239,-0.2216079273516724,0,51,18.3,+,3,23,6,K0III,0.016,-0.067
244,,5015,11444,0.53,4.82,0.4700245532022747,0.8756682917819812,-0.11082401434088651,0,53,4.1,+,61,7,27,F8V,-0.071,0.172
245,,5042,215270,0.35,6.9,0.70442313786314,-0.6909980686742384,-0.16220268780609032,0,51,52.1,-,43,42,33,F2V+F5V,0.025,-0.013
246,,5066,54225,0.02,6.69,0.761346124428247,0.6231783960051727,-0.1788875780218081,0,52,53.4,+,38,32,55,A2V,0.029,-0.021
247,,5098,166647,1.24,5.46,0.8894803912412469,-0.40682964982823244,-0.20812080534621238,0,52,40.6,-,24,0,21,K2III,0.035,0.035
248,20    Cet,5112,129009,1.57,4.77,0.9731768498996157,-0.019968148313614317,-0.22919007804088348,0,53,0.5,-,1,8,39,M0III,0.008,-0.017
249,,5118,54237,1.14,6.06,0.7727054310253282,0.6076261525607752,-0.18362128304788408,0,53,28.2,+,37,25,5,gK3,0.013,-0.046
250,,5128,21814,0.19,6.27,0.5895184909950052,0.7953588879642485,-0.1409687487042642,0,53,47.6,+,52,41,21,A5m,0.076,-0.026
251,,5156,166651,0.44,6.46,0.8835879740770081,-0.41908676305574427,-0.20889848514995707,0,53,12.4,-,24,46,37,F6IV-V,0.098,0.037
252,Lam1Tuc,5190,248269,0.56,6.22,0.3410210734806751,-0.9366993520830749,-0.07936593254813916,0,52,24.3,-,69,30,16,F7IV-V,-0.007,-0.086
253,26Ups1Cas,5234,21832,1.21,4.83,0.5006727862919675,0.856922500409417,-0.12251771038797012,0,55,0.1,+,58,58,22,K2III,-0.032,-0.043
254,66    Psc,5267,92145,-0.01,5.74,0.9177808850688428,0.32867434435675674,-0.22282599122164257,0,54,35.2,+,19,11,18,A1VN,0.018,-0.014
255,21    Cet,5268,129019,0.92,6.16,0.9607805509352157,-0.1519652577535797,-0.2319639915601375,0,54,17.6,-,8,44,27,G5IV,0.018,-0.052
256,,5273,36763,1.68,6.27,0.6413003628529506,0.751017698226587,-0.15718225585323875,0,55,5.2,+,48,40,43,M2.5IIIa,-0.022,-0.006
257,,5276,248276,1.56,5.7,0.4435608693300929,-0.8899852135940283,-0.10573587273543518,0,53,37.9,-,62,52,17,M4III,0.073,0.004
258,36    And,5286,74359,1.0,5.47,0.8899409210345802,0.4008021340796455,-0.21762997584277038,0,54,58.0,+,23,37,42,K1IV,0.131,-0.031
259,,5316,74365,1.62,6.2,0.883251277224345,0.41559741912630216,-0.2171312195358371,0,55,14.7,+,24,33,25,M4IIIab,0.02,-0.015
260,,5343,21846,1.37,6.21,0.5141057655324756,0.8480172652681734,-0.1286933551251021,0,56,12.9,+,57,59,48,K3III,0.037,-0.014
261,,5357,11481,0.38,6.37,0.350902938207769,0.9321729445193302,-0.08899848011801306,0,56,55.6,+,68,46,34,F4III,0.137,-0.021
262,67    Psc,5382,74373,0.14,6.09,0.8629472499878518,0.4572445292649298,-0.21505693245207586,0,55,58.5,+,27,12,34,A5IV,-0.02,0.013
263,,5384,129032,1.52,5.85,0.9626353051069817,-0.12788206814587477,-0.23870367824631852,0,55,42.4,-,7,20,50,K5III,-0.007,-0.046
264,27Gam Cas,5394,11482,-0.15,2.47,0.4742315517546814,0.8722115911193701,-0.11979722716892809,0,56,42.5,+,60,43,0,B0IVe,0.026,-0.005
265,28Ups2Cas,5395,21855,0.96,4.63,0.49674692682585847,0.8587910433932963,-0.12538115678409886,0,56,39.8,+,59,10,52,G8IIIbFe-0.5,-0.092,-0.046
266,,5408,11484,-0.07,5.55,0.47940509136887255,0.8691738565466078,-0.12127475197047338,0,56,47.1,+,60,21,46,B9IVn,0.032,-0.008
267,22Phi3Cet,5437,147519,1.52,5.31,0.9515707752561664,-0.1953756126315306,-0.23736349691397912,0,56,1.5,-,11,16,0,K4III,-0.02,-0.008
268,,5445,166686,1.67,6.1,0.8585681294988622,-0.4660092037821131,-0.21376666952353887,0,55,55.5,-,27,46,32,M0III,0.0,0.002
269,37Mu  And,5448,54281,0.13,3.87,0.7587407658431875,0.6225070482255282,-0.1918265496672272,0,56,45.2,+,38,29,58,A5V,0.152,0.033
270,Lam2Tuc,5457,248281,1.09,5.45,0.33974144651103794,-0.9368367774380795,-0.08314205892339831,0,55,0.3,-,69,31,37,K2III,0.006,-0.045
271,38Eta And,5516,74388,0.94,4.42,0.8891944914212716,0.39742818430465365,-0.22668038015314063,0,57,12.4,+,23,25,3,G8IIIb,-0.044,-0.048
272,,5526,36795,1.02,6.12,0.674734167212588,0.7173937684302554,-0.1734358227511619,0,57,39.7,+,45,50,23,K2III,0.013,0.005
273,,5550,11502,-0.02,5.97,0.3881085003078309,0.916028568138503,-0.10130870812980668,0,58,31.1,+,66,21,8,A0III,0.043,-0.006
274,68    Psc,5575,74395,1.08,5.42,0.8469805771664578,0.4846908880518525,-0.21840019446484174,0,57,50.2,+,28,59,32,gG6,0.008,-0.008
275,,5608,54306,1.0,5.98,0.802880139770309,0.5584812837710744,-0.2085237081001144,0,58,14.2,+,33,57,3,K0,0.035,-0.072
276,,5612,92183,0.89,6.32,0.9407168823890363,0.23676749239363531,-0.24288454404074747,0,57,54.5,+,13,41,45,G8III,-0.011,-0.013
277,,5641,74402,0.09,6.37,0.9010508369446844,0.364949005415376,-0.23434933899546587,0,58,18.9,+,21,24,16,A2V,-0.006,-0.003
278,,5715,4288,0.13,6.39,0.31455384664079633,0.9454222519169971,-0.08504494778452429,1,0,31.0,+,70,58,59,A4IV,0.082,0.0
279,23Phi4Cet,5722,147546,0.97,5.61,0.9483255064160174,-0.19731514915291054,-0.24848634931434085,0,58,43.9,-,11,22,48,G7III,-0.034,-0.019
280,Alp Scl,5737,166716,-0.16,4.31,0.8432352831084489,-0.49025738276960334,-0.22045851301528993,0,58,36.4,-,29,21,27,B7IIIp,0.022,0.004
281,,5771,248293,0.1,6.23,0.4736474253368523,-0.8720384269900756,-0.12331706420623843,0,58,22.4,-,60,41,47,Am,0.05,0.018
282,,5788,36832,0.0,6.84,0.6864022986288931,0.70353253170711,-0.184102855129289,1,0,3.4,+,44,42,40,A2Vn,0.011,-0.024
283,,5789,36833,-0.01,6.04,0.6863732654141503,0.7035600943116599,-0.18410576910266688,1,0,3.6,+,44,42,48,B9.5Vn,0.016,-0.023
284,,5820,109581,1.67,6.11,0.95994136737327,0.11290937351224772,-0.25644501277780457,0,59,49.7,+,6,28,59,M2III,0.023,-0.008
285,,5848,181,1.21,4.25,0.06236728954932758,0.9978668429921356,-0.01928950106091248,1,8,44.7,+,86,15,25,K2II-III,0.076,-0.012
286,,5914,209,0.11,6.46,0.015760743630199456,0.9998523965596284,-0.0068398870013060414,1,33,50.4,+,89,0,56,A3V,0.062,-0.036
287,,6028,21938,0.0,6.47,0.605749304878308,0.7775302463851771,-0.16886235695279286,1,2,18.4,+,51,2,6,A3V,-0.004,-0.013
288,Xi  Scl,6055,192870,1.18,5.59,0.7503898367184462,-0.6281894128336812,-0.20565299548836732,1,1,18.3,-,38,55,0,K0III,0.069,0.045
289,,6114,36875,0.25,6.45,0.6517380952078458,0.7358148066385622,-0.18388590371832247,1,3,1.5,+,47,22,34,A9IV,0.088,-0.015
290,39    And,6116,36874,0.16,5.98,0.7226433831039588,0.6605915058098608,-0.20348317696538365,1,2,54.3,+,41,20,42,A5m,-0.02,-0.01
291,69Sig Psc,6118,54374,-0.05,5.5,0.8181269284594621,0.5270217202480351,-0.23003572617375725,1,2,49.1,+,31,48,16,B9.5V,0.015,-0.028
292,,6130,11551,0.49,5.92,0.46515032957472796,0.8752535719485478,-0.13253812918488841,1,3,37.0,+,61,4,30,F0II,-0.006,0.004
293,Sig Scl,6178,192884,0.08,5.5,0.8207344943871359,-0.5232713548056892,-0.22930760773012085,1,2,26.4,-,31,33,7,A2V,0.082,0.012
294,71Eps Psc,6186,109627,0.96,4.28,0.953410543594822,0.13727166743056748,-0.26863511438949617,1,2,56.6,+,7,53,24,K0III,-0.078,0.023
295,Ome Phe,6192,232268,0.94,6.11,0.5247764411803266,-0.838694331508051,-0.14560736615423975,1,2,1.8,-,57,0,9,G8III,0.006,0.015
296,25    Cet,6203,129094,1.11,5.43,0.9589768770083793,-0.08431553580413151,-0.2706552046152411,1,3,2.6,-,4,50,12,K0III-IV,-0.108,-0.106
297,,6210,11557,0.54,5.84,0.4573029207723137,0.8794848024791294,-0.13183520342214233,1,4,19.6,+,61,34,49,F6V,-0.07,-0.022
298,,6211,21967,1.47,5.99,0.5851201713336892,0.7933769505640602,-0.1678910343410477,1,4,2.4,+,52,30,8,K2,0.001,-0.059
299,,6245,215343,0.9,5.36,0.6639051732033443,-0.7241417704190558,-0.1866778436992267,1,2,49.2,-,46,23,51,G8III,0.0,0.002
300,,6269,166774,0.93,6.29,0.8371616387836726,-0.49281593316222927,-0.23726113581974792,1,3,17.6,-,29,31,33,G5IV,-0.114,-0.03
301,26    Cet,6288,109643,0.27,6.04,0.9612083741444284,0.023850571299632115,-0.2747901230453994,1,3,49.0,+,1,22,0,F1V,0.122,-0.042
302,,6300,21988,-0.08,6.54,0.6042174528864289,0.7772557867485409,-0.17548422035426073,1,4,46.8,+,51,0,36,B3V,0.019,-0.002
303,,6301,74471,0.43,6.19,0.8348435843099028,0.49483106379775893,-0.24120200670262332,1,4,27.6,+,29,39,31,F7IV-V,0.084,-0.116
304,,6311,248308,1.64,6.21,0.3999343365334884,-0.9096433465882335,-0.11225644065833065,1,2,42.9,-,65,27,22,M2III,0.004,0.0
305,,6314,54398,0.31,6.72,0.7359034458697078,0.6426687575271015,-0.213126691091617,1,4,36.4,+,39,59,28,F0Vn,0.077,-0.022
306,,6319,193,1.12,6.25,0.047074372873674636,0.9987590262190198,-0.01626071845232033,1,16,13.5,+,87,8,43,gK2,0.051,-0.027
307,73    Psc,6386,109656,1.51,6.0,0.955524972629163,0.09856232705635731,-0.2779523239105456,1,4,52.6,+,5,39,23,gK5,0.028,-0.014
308,72    Psc,6397,92230,0.41,5.68,0.9274640004710242,0.25791044029144694,-0.2707263057387589,1,5,5.4,+,14,56,46,F4II-III,0.006,0.054
309,,6416,11571,0.19,6.54,0.4386288304563867,0.8891103561410341,-0.13071925525807604,1,6,22.8,+,62,45,42,A5Vn,0.102,-0.024
310,74Psi1Psc,6456,74482,-0.03,5.34,0.8926324335304714,0.3660681510453062,-0.26306167983904327,1,5,40.9,+,21,28,24,A1Vn,0.05,-0.016
311,74Psi1Psc,6457,74483,-0.07,5.56,0.8926664865509737,0.3659373105011638,-0.2631281599751635,1,5,41.7,+,21,27,55,A0Vn,0.047,-0.018
312,,6473,4331,0.65,6.29,0.1655998876523573,0.9848430911411429,-0.0515825846685218,1,9,12.3,+,80,0,42,sgG6,-0.03,-0.038
313,77    Psc,6479,109666,0.38,6.35,0.9555255632942079,0.08556183478261305,-0.28222344041542635,1,5,49.2,+,4,54,30,F3V,0.022,-0.121
314,77    Psc,6480,109667,0.49,7.25,0.9554788071492065,0.08558115619862576,-0.28237583960465845,1,5,51.4,+,4,54,34,F6V,0.029,-0.119
315,27    Cet,6482,147601,1.01,6.12,0.9447841695306378,-0.17329007999165566,-0.2781248302126018,1,5,36.8,-,9,58,45,K0III,-0.034,-0.033
316,,6497,22015,1.18,6.43,0.5224391923361213,0.8380521550041671,-0.15724463680537026,1,7,0.2,+,56,56,6,K2III,0.1,-0.11
317,28    Cet,6530,147606,0.01,5.58,0.9446121114165305,-0.17088784848515334,-0.2801879765538116,1,6,5.1,-,9,50,22,A1V,0.03,0.004
318,,6540,22021,0.91,6.38,0.5694890845780042,0.803839557583633,-0.17182592415074044,1,7,9.5,+,53,29,54,K2III,0.023,-0.001
319,75    Psc,6557,92250,0.96,6.12,0.9337310890276675,0.22420461547836398,-0.27906727465148046,1,6,33.6,+,12,57,22,G8III,0.019,0.023
320,,6559,166799,1.09,6.14,0.8758310216952949,-0.4066170567707117,-0.25996651818897687,1,6,7.7,-,23,59,33,G8-K0III,-0.031,-0.041
321,30Mu  Cas,6582,22024,0.69,5.17,0.5494025292134872,0.8183531685834764,-0.16868595781275822,1,8,16.4,+,54,55,13,G5Vb,3.424,-1.596
322,Bet Phe,6595,215365,0.89,3.31,0.6572786285866778,-0.7279954903197072,-0.19495479085517475,1,6,5.0,-,46,43,7,G8III,-0.027,-0.001
323,,6619,192925,0.14,6.61,0.7785778576048372,-0.5829859450797115,-0.23225827754243228,1,6,26.5,-,35,39,39,A1V,0.069,-0.023
324,41    And,6658,36950,0.11,5.03,0.6885670531535949,0.6939291353088747,-0.21056535441722585,1,8,0.9,+,43,56,31,A3m,0.165,-0.07
325,,6668,166814,0.23,6.37,0.8745582921601747,-0.40667906535430526,-0.2641210544739426,1,7,13.1,-,23,59,47,A7V,0.098,-0.036
326,,6676,22032,-0.01,5.79,0.5026537801884065,0.8504772076975345,-0.15500869797953223,1,8,33.3,+,58,15,49,B8V,0.007,-0.005
327,78    Psc,6680,54445,0.4,6.25,0.8108608663151773,0.5301001561154293,-0.24798887064744982,1,8,1.3,+,32,0,44,F5IV,0.204,-0.03
328,79Psi2Psc,6695,74506,0.13,5.55,0.8943939509086521,0.354114218791871,-0.2732445436370769,1,7,57.2,+,20,44,21,A3V,0.087,-0.094
329,30    Cet,6706,147622,0.43,5.82,0.9426799355627765,-0.169961069359806,-0.28717202856376983,1,7,46.2,-,9,47,8,F7IV,0.152,0.017
330,80    Psc,6763,109697,0.34,5.52,0.9511883931063363,0.09844653765383217,-0.29248746989188834,1,8,22.2,+,5,38,59,F0III-IV,-0.264,-0.185
331,Ups Phe,6767,215374,0.16,5.21,0.7165667323232724,-0.6624493721445791,-0.21838715042969148,1,7,47.9,-,41,29,13,A3IV,0.038,0.01
332,Iot Tuc,6793,248324,0.88,5.37,0.4526794018166367,-0.8810994718539151,-0.13691267242181687,1,7,18.7,-,61,46,31,G5III,0.073,-0.012
333,,6798,4341,0.01,5.64,0.17041003335329874,0.983803451152714,-0.055598471494612244,1,12,16.7,+,79,40,26,A3V,0.091,-0.005
334,31Eta Cet,6805,147632,1.16,3.45,0.9404995063176183,-0.17677935484293802,-0.29018914231519893,1,8,35.4,-,10,10,56,K1.5IIICN1Fe0.5,0.218,-0.138
335,42Phi And,6811,36972,-0.07,4.25,0.647923132184076,0.7342270655306676,-0.20274671642964034,1,9,30.2,+,47,14,31,B7Ve,0.01,-0.009
336,31    Cas,6829,11612,-0.02,5.29,0.344906899977414,0.9321887394403352,-0.10983343939169446,1,10,39.3,+,68,46,43,A0Vnn,0.036,-0.031
337,43Bet And,6860,54471,1.58,2.06,0.7755544173706124,0.5824146424445086,-0.24353342678812123,1,9,43.9,+,35,37,14,M0+IIIa,0.178,-0.114
338,Zet Phe,6882,232306,-0.08,3.92,0.5448670026191678,-0.8216054844352574,-0.16758394136285806,1,8,23.1,-,55,14,45,B6V+B9V,0.019,0.025
339,81Psi3Psc,6903,92283,0.69,5.55,0.8983505520089236,0.33641507820767097,-0.28247332769624256,1,9,49.2,+,19,39,31,G0III,-0.006,0.009
340,44    And,6920,36984,0.6,5.65,0.7075368014811718,0.6701855711682483,-0.22414944735082848,1,10,18.8,+,42,4,53,F8V,-0.133,-0.043
341,,6953,74530,1.47,5.8,0.8607293165561464,0.4298458497195413,-0.2727225496721434,1,10,19.4,+,25,27,28,K7III,0.0,-0.114
342,,6960,11615,-0.07,5.55,0.4142229860063723,0.9003398709432533,-0.13344450027577293,1,11,25.6,+,64,12,10,B9.5V,0.04,-0.013
343,33The Cas,6961,22070,0.17,4.33,0.5441526596459938,0.8206480846042382,-0.17445516396938887,1,11,6.2,+,55,8,59,A7V,0.229,-0.022
344,,6966,92288,1.49,6.06,0.918009253393577,0.270166363185109,-0.2902914860740823,1,10,11.5,+,15,40,27,M0III,0.031,-0.021
345,32    Cas,6972,11617,-0.09,5.57,0.4018258240293644,0.9064470637416497,-0.1299604854456304,1,11,41.4,+,65,1,8,B9IV,0.023,-0.016
346,32    Cet,6976,129154,1.04,6.4,0.9419587175515872,-0.15481576024031313,-0.29790242498137376,1,10,12.0,-,8,54,22,K0III,-0.013,-0.036
347,33    Cet,7014,109715,1.51,5.95,0.9521113862232468,0.042670037413237445,-0.30275927092526866,1,10,33.6,+,2,26,44,K4III,0.0,-0.015
348,45    And,7019,54494,-0.1,5.81,0.7531314144314561,0.6118607142934976,-0.24170134236434218,1,11,10.3,+,37,43,27,B7III-IV,-0.012,-0.007
349,82    Psc,7034,54493,0.23,5.16,0.8125752673658936,0.5213778769913251,-0.2605504639206488,1,11,6.8,+,31,25,29,F0V,-0.011,-0.014
350,,7082,232324,0.89,6.41,0.5096124990385368,-0.8452100169825543,-0.1609817629921093,1,10,7.4,-,57,41,40,G6II-III,-0.006,-0.121
351,84Chi Psc,7087,74544,1.03,4.66,0.8883664869248737,0.3589336494081294,-0.28630686375167486,1,11,27.2,+,21,2,5,G8.5III-IIIa,0.038,-0.011
352,83Tau Psc,7106,74546,1.09,4.51,0.8232891934317932,0.5013555373109706,-0.26615320622914784,1,11,39.6,+,30,5,23,K0.5IIIb,0.072,-0.035
353,34    Cet,7147,129169,1.4,5.94,0.950692385325533,-0.03927919334797842,-0.30763799091461447,1,11,43.5,-,2,15,4,K4III,-0.062,-0.026
354,,7157,11637,0.01,6.41,0.4500490372498907,0.8805256162802626,-0.1487632452748671,1,13,9.9,+,61,42,21,B9V,0.033,-0.021
